Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	247406	82943	27	1471205	20.89575918	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.45453813	NaN	11.7	9	82	5.2	81.69	78.41707317	75.3	1.47	NaN	NaN	NaN	NaN	NaN	17.63065308	67.67583237	14.69351456	47.76323615	21.71161261	26.05162354	0.668242326	NaN	NaN	7040687	51.15558404	NaN	NaN	NaN	1860290.319	0.37044985	26.422	0.775396946	5180396.681	73.578	NaN	6946000	11148000	11354000000	9.206972711	1895000000	2058000000	9459000000	7420000000	9478000000	8.702106345	51.21005903	NaN	3
NaN	752	NaN	NaN	57313	40.38003579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.671	10.446	NaN	NaN	79.132	76.43734146	73.871	1.43	NaN	NaN	NaN	NaN	NaN	16.65281046	68.65162681	14.69556273	45.66297209	21.40599343	24.25697865	0.239835334	NaN	NaN	141934	51.40276467	NaN	NaN	NaN	98612.90452	0.490588445	69.478	-0.328626454	43321.09548	30.522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	90000	283	14273	135842	0.942730781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.52063002	NaN	19.997	5.366	NaN	11.4	78.109	75.04146341	72.12	2.388	NaN	NaN	NaN	NaN	NaN	29.64855758	63.7174331	6.634009317	56.94291991	10.41160793	46.53131198	1.640979234	NaN	NaN	14409416	50.55605307	NaN	NaN	NaN	2251903.532	0.241804032	15.628	1.902307456	12157512.47	84.372	NaN	1540000	1070000	1186000000	6.126697627	275000000	231000000	911000000	703000000	934000000	5.103546254	44.74331733	82.61026062	2
NaN	-823659	288309	124728	437269	0.036292251	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.12	6.57	90.40000153	36.3	72.074	70.42473171	68.854	1.868	NaN	NaN	NaN	NaN	NaN	27.28516618	66.32462758	6.390206231	50.77355674	9.634741218	41.13881552	1.086509151	NaN	NaN	1204855000	48.2920067	NaN	NaN	NaN	831819843.5	-0.214111133	69.039	4.04912065	373035156.6	30.961	NaN	20034000	4520000	8730000000	5.929095757	NaN	NaN	8730000000	3688000000	3688000000	2.726149152	38.57983822	56.9703738	2
NaN	-5289	45781	2017	246171	1.765889878	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.396	14.226	NaN	87.6	53.403	51.99190244	50.648	5.384	NaN	NaN	NaN	NaN	NaN	44.425289	52.05563538	3.519075615	92.10216005	6.76022027	85.34193978	2.54745008	NaN	NaN	13940337	50.27571428	NaN	NaN	NaN	8005517.329	1.537021965	57.427	3.926801867	5934819.671	42.573	NaN	100000	NaN	75000000	3.675939154	39000000	35000000	36000000	105000000	140000000	8.708210852	32.63398482	57.95584102	1
NaN	-250000	218	1902	109267	0.299744849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.152	6.019	72.19999695	24.3	73.65	69.43668293	65.424	2.872	NaN	NaN	2.2	23.6	17.4	34.80817408	60.70500212	4.486823799	64.73107075	7.391192887	57.33987787	1.814195612	NaN	NaN	36453337	50.58908324	NaN	NaN	NaN	10747901.88	0.306155723	29.484	2.451539145	25705435.12	70.516	7.7	1399000	1057000	887000000	7.214991747	230000000	284000000	657000000	878000000	1162000000	7.256889721	25.84553407	113.2593821	2
NaN	-3000	NaN	10	13938	2.818684452	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.217	10.742	NaN	78.6	58.503	56.70980488	55.002	5.246	NaN	NaN	NaN	NaN	NaN	43.75958066	53.25934405	2.981075298	87.76047995	5.597281288	82.16319866	2.474312086	NaN	NaN	494486	49.90252505	NaN	NaN	NaN	354541.5171	2.353880861	71.699	2.780068611	139944.4829	28.301	NaN	23000	NaN	22000000	48.00848762	NaN	NaN	NaN	NaN	NaN	NaN	31.91115744	54.68015888	0
NaN	-6376	NaN	1	9626	2.437295225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.132	7.286	NaN	39	71.054	67.18231707	63.495	4.55	NaN	NaN	NaN	NaN	NaN	44.50532478	50.50437275	4.990302472	98.00265711	9.880931492	88.12172562	2.524340915	NaN	NaN	394946	51.88911902	NaN	NaN	NaN	202338.7347	0.726115397	51.232	4.448910495	192607.2653	48.768	NaN	28000	NaN	29000000	34.73797307	19000000	4000000	10000000	16000000	20000000	6.799654532	53.37176167	87.11400038	1
NaN	62368	24226	211	228338	6.582398316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.927	3.999	NaN	13	79.211	76.80880488	74.521	2.758	NaN	NaN	NaN	NaN	NaN	34.35615947	60.40759684	5.236243693	65.54209278	8.668187393	56.87390539	2.463713574	NaN	NaN	3468918	49.16809795	NaN	NaN	NaN	1533643.337	0.180154004	44.211	4.311142306	1935274.663	55.789	NaN	785000	273000	763000000	17.14260037	82000000	13000000	681000000	323000000	336000000	7.122504103	63.88646936	58.73512684	2
NaN	-114004	1829	24854	24813	0.2276256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.475	7.165	NaN	8.1	77.149	75.2067561	73.357	1.614	NaN	NaN	NaN	NaN	NaN	22.63275293	68.26432384	9.102923227	46.48940233	13.33481783	33.1545845	0.486955616	NaN	NaN	10900795	49.64427824	NaN	NaN	NaN	2804011.498	-0.220407208	25.723	0.733094821	8096783.502	74.277	NaN	742000	72000	1100000000	NaN	137000000	NaN	963000000	NaN	NaN	NaN	14.54222156	NaN	2
NaN	NaN	NaN	NaN	18037	55.00426933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.219904004	NaN	NaN	32792	NaN	NaN	NaN	NaN	0	NaN	0	4.219904004	32792	100	NaN	361000	NaN	394000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	43195	55	9	55203	6.453291	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.439	6.905	NaN	8	79.37	77.26231707	75.255	2.124	NaN	NaN	NaN	NaN	NaN	24.38732138	65.49570739	10.11697123	52.68176188	15.44676993	37.23499195	2.152828961	NaN	NaN	855424	49.5182506	NaN	NaN	NaN	273410.6189	1.366242922	31.962	2.524487922	582013.3811	68.038	NaN	2100000	360000	2018000000	43.80920808	220000000	144000000	1798000000	330000000	474000000	10.24445416	53.17755773	NaN	3
