Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	2110	1358	NaN	NaN	5	120	NaN	NaN	10.7258	96.2962963	99.66761002	65.14209993	NaN	11.5	10.1	NaN	3.7	80.1	76.97560976	74	1.5	89.9537767	78.5717019	NaN	NaN	NaN	14.18422685	71.47415556	14.34161759	39.91071208	20.06545929	19.84525279	0.868815999	2870.211679	1458.269681	10424336	51.0725466	NaN	NaN	NaN	2756444.622	1.045961282	26.4424	0.805212621	7667891.378	73.5576	NaN	9373000	7685000	8871000000	6.036976987	1014000000	145000000	7857000000	4652000000	4797000000	3.405302648	128.1165285	211.7776845	3
NaN	NaN	582735	166	NaN	NaN	5	110	NaN	NaN	7.7064	NaN	99.24815123	54.20367319	NaN	8.3	10.3	NaN	3.6	82.4	79.73658537	77.2	1.38	92.0046071	85.1469087	NaN	NaN	NaN	13.70232798	66.31672985	19.98094217	50.79151253	30.12956491	20.66194762	-0.190142845	3667.371072	1329.274929	82110097	51.02650164	NaN	NaN	NaN	21651611.48	-0.538430155	26.369	-0.065117348	60458485.52	73.631	NaN	24884000	73000000	53398000000	3.036014344	13483000000	14436000000	39915000000	91598000000	1.06034E+11	6.930233705	72.6122273	150.4989099	3
NaN	NaN	NaN	56	NaN	NaN	5	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.40265661	NaN	NaN	68159	NaN	NaN	NaN	NaN	22495.19636	-0.49956758	33.004	-0.354881154	45663.80364	66.996	NaN	81000	NaN	82000000	50.51590094	NaN	NaN	82000000	11000000	11000000	3.828455593	62.10315763	104.9998097	2
NaN	NaN	23401	11	NaN	NaN	5	120	NaN	NaN	5.7876	100	96.94381304	67.14295763	NaN	11.8	9.9	NaN	3.6	80.7	78.44634146	76.3	1.89	88.7722697	83.1782669	NaN	NaN	NaN	18.36383279	65.86645726	15.76970995	51.82234504	23.94194346	27.88040158	0.58754759	6494.387985	NaN	5493621	50.46316281	NaN	NaN	NaN	746066.6935	-0.785833168	13.5806	0.805096373	4747554.306	86.4194	NaN	9016000	6347000	6281000000	3.342471374	NaN	NaN	6281000000	9698000000	9698000000	5.4849886	65.80310819	139.1822117	3
NaN	NaN	NaN	318	NaN	NaN	24	230	NaN	NaN	107.6842	1.537465609	55.15869554	133.8468	NaN	22.502	5.932	NaN	23.3	75.566	72.72895122	70.027	2.651	78.6346472	69.6110292	NaN	NaN	NaN	31.75148296	62.11937841	6.129138628	60.98036162	9.866709528	51.11365209	1.385599903	NaN	NaN	9664948	49.80201133	NaN	NaN	NaN	3120212.482	-0.693989493	32.2838	2.392480191	6544735.518	67.7162	NaN	3980000	413000	4166000000	35.61079436	NaN	205000000	4166000000	327000000	532000000	2.958464713	49.6457069	123.2910636	2
NaN	NaN	94093	9060	NaN	NaN	5	180	NaN	NaN	7.0876	NaN	91.04270677	106.6078	NaN	20.634	4.879	NaN	28.8	73.857	72.38904878	70.991	2.348	81.5003322	77.922259	NaN	NaN	NaN	27.84810549	67.61021675	4.54167776	47.90664017	6.717442982	41.18919719	1.526116691	NaN	NaN	34428028	49.5322735	NaN	NaN	NaN	10366279.23	-1.956213407	30.11	3.0645753	24061748.77	69.89	NaN	1772000	1539000	474000000	0.57748538	150000000	148000000	324000000	469000000	617000000	1.255289714	69.46459287	279.7514558	2
NaN	NaN	101398	1066	NaN	NaN	15	190	NaN	NaN	82.3516	54.20141116	85.98667717	86.5036	NaN	21.396	4.968	NaN	21.7	78.192	75.15058537	72.254	2.557	85.4132339	75.5611442	NaN	NaN	NaN	31.08847159	62.91263307	5.998895334	58.95058769	9.535279388	49.4153083	1.483690803	106.1035489	30.88909662	14056740	49.88907099	NaN	NaN	NaN	4841056.916	-0.38951225	34.4394	2.481936235	9215683.084	65.5606	NaN	1005000	815000	745000000	3.564186802	3000000	248000000	742000000	542000000	790000000	3.775366236	69.49138848	331.7848322	2
NaN	NaN	97861	6780	NaN	NaN	5	200	78.7	68	45.388	68.34770786	100	89.1106	NaN	23.753	5.162	60.3	21.8	74.431	72.47543902	70.613	2.825	80.0033263	71.6950794	NaN	13.4	9.6	32.04162618	63.09819045	4.860183368	58.48315029	7.702571712	50.78057858	1.779877801	438.4646826	NaN	78323298	49.76786857	NaN	NaN	NaN	44459593.52	1.657340417	56.7642	1.940985218	33863704.48	43.2358	9.2	12296000	NaN	12104000000	22.10336207	1119000000	475000000	10985000000	2915000000	3390000000	5.042931862	45.82120815	195.6947319	1
NaN	NaN	4862	186398	NaN	NaN	65	350	NaN	49	63.9822	NaN	NaN	274.3264	NaN	37.289	8.15	NaN	50.4	62.467	60.10526829	57.856	4.636	57.4721695	45.6231646	NaN	NaN	NaN	41.61111021	55.9616333	2.427256484	78.69385523	4.337358188	74.35649704	3.057056175	NaN	NaN	4947521	50.81578245	NaN	NaN	NaN	3950001.816	2.595935048	79.838	4.904186655	997519.184	20.162	NaN	70000	NaN	46000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.27014609	69.15618137	0
NaN	NaN	4661	27	NaN	NaN	5	120	NaN	NaN	12.335	100	98.27388551	44.16020256	NaN	11.4	8.5	NaN	4.2	84.3	81.17560976	78.2	1.46	93.9169255	85.2784539	NaN	NaN	NaN	14.723743	68.48900079	16.78725621	46.00884644	24.51087914	21.4979673	1.49673505	2901.376677	1147.649934	45555716	50.67695755	NaN	NaN	NaN	10454672.38	0.989942701	22.9492	1.648178401	35101043.62	77.0508	NaN	57192000	11229000	70434000000	16.43603717	8456000000	6794000000	61978000000	20363000000	27157000000	5.253539238	44.07639107	153.4293288	3
NaN	NaN	22	248	NaN	NaN	5	170	NaN	NaN	21.6344	100	NaN	84.12164882	NaN	12	12.4	NaN	4	79.2	73.77073171	68.6	1.65	86.7414651	63.790171	NaN	NaN	NaN	14.9669261	67.97904252	17.05403138	47.10416078	25.08718974	22.01697104	-0.074337887	2964.657321	616.9229107	1340675	53.93630797	NaN	NaN	NaN	409621.7955	-0.09790041	30.5534	-0.063969672	931053.2046	69.4466	NaN	1970000	692000	1642000000	9.243167801	450000000	130000000	1192000000	808000000	938000000	4.9215558	119.2666527	168.8746492	3
NaN	NaN	83583	63878	NaN	NaN	41	320	NaN	88	67.5732	NaN	NaN	271.9812	NaN	32.974	10.306	NaN	59	59.014	57.45078049	55.962	4.522	53.7201169	48.3154614	NaN	NaN	NaN	42.78534928	53.99009876	3.224551964	85.21914628	5.97248762	79.24665866	2.199031881	NaN	NaN	79446419	50.23969929	NaN	NaN	NaN	66469482.03	1.94667862	83.6658	3.50169688	12976936.97	16.3342	NaN	330000	NaN	1184000000	33.69377139	807000000	NaN	377000000	156000000	156000000	1.622187249	37.07770393	404.0243871	0
NaN	NaN	6617	4	NaN	NaN	5	130	NaN	NaN	9.3258	94.01197605	97.59268462	56.70299673	NaN	11.2	9.2	NaN	2.7	83	79.56829268	76.3	1.85	92.9740684	83.2762969	NaN	NaN	NaN	16.81220555	66.64075282	16.54704163	50.05832883	24.83021414	25.22811469	0.465549285	7689.311093	NaN	5313399	50.97841859	NaN	NaN	NaN	887507.6618	-0.313295932	16.7032	0.622461063	4425891.338	83.2968	NaN	3583000	5854000	4861000000	3.767838285	1641000000	1033000000	3220000000	4501000000	5534000000	4.691473836	69.21132297	144.1451082	3
NaN	NaN	171206	101	NaN	NaN	5	110	NaN	NaN	6.9426	NaN	99.18548803	55.08717279	NaN	12.9	8.5	NaN	3.6	84.3	80.86829268	77.6	2.01	93.3711139	84.5682574	NaN	NaN	NaN	18.36476269	65.11919661	16.5160407	53.56454811	25.36278327	28.20176484	0.558432414	3689.780397	1871.720925	64370515	51.37603036	NaN	NaN	NaN	10454157.86	-3.866663322	16.2406	1.439577793	53916357.14	83.7594	NaN	79218000	21080000	67116000000	8.697621016	10551000000	8744000000	56565000000	41067000000	49811000000	5.96914446	47.07387413	132.6519299	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8	NaN	NaN	82.9	79.9804878	77.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.051456741	NaN	NaN	48597	NaN	NaN	NaN	NaN	28930.76604	-0.332472376	59.532	0.618943117	19666.23396	40.468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.26498157	122.5200641	3
NaN	NaN	9001	129	NaN	NaN	5	140	NaN	0	88.1382	NaN	NaN	267.7614	NaN	27.382	9.32	NaN	52.5	62.447	61.38112195	60.366	3.33	60.5920019	54.8349347	NaN	NaN	NaN	36.62681539	59.03107545	4.342109164	69.40230081	7.355632828	62.04666798	1.856246192	NaN	NaN	1450310	49.8977804	NaN	NaN	NaN	218991.0088	-1.201250352	15.0996	2.409952754	1231318.991	84.9004	NaN	358000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.47632733	189.3925968	2
NaN	NaN	292097	185	NaN	NaN	5	110	NaN	NaN	29.6616	NaN	99.64538641	60.28108369	NaN	12.9	9.4	82	4.7	81.7	79.6	77.6	1.96	90.5928503	85.3757154	NaN	NaN	NaN	17.51914638	66.23764487	16.24320874	50.97155129	24.52262422	26.44892707	0.664933705	4111.806634	907.6450362	61393521	50.90044911	NaN	NaN	NaN	12703792.94	0.181866597	20.6924	0.791357088	48689728.06	79.3076	NaN	30142000	69011000	46285000000	6.121581421	9861000000	13792000000	36424000000	69792000000	83584000000	9.886864336	41.47008953	126.4817645	3
NaN	NaN	996	12598	NaN	NaN	6	160	NaN	NaN	43.622	62.80288147	88.39450861	68.4256	NaN	12.078	11.058	NaN	20.8	76.612	72.98463415	69.53	1.568	84.2685232	69.1437556	NaN	NaN	NaN	16.99633069	68.46153829	14.54213102	46.0674161	21.24131503	24.82610108	-0.107157931	NaN	NaN	4383700	52.87512412	NaN	NaN	NaN	2076418.412	-0.221940406	47.3668	-0.003747665	2307281.588	52.6332	NaN	1290000	1872000	505000000	13.69144975	58000000	134000000	447000000	203000000	337000000	4.491177972	60.93609143	489.1217976	1
NaN	NaN	18206	13242	NaN	NaN	5	180	NaN	24	69.3604	100	NaN	235.5434	NaN	32.373	8.196	23.5	54.9	63.797	62.8735122	61.994	4.297	55.0355744	50.8746684	NaN	33.7	13.3	38.99017004	57.30949657	3.700333397	74.49115066	6.456754322	68.03439634	2.400350372	NaN	NaN	23264176	49.13455771	64.6	81.8	71	11677080.92	1.007127651	50.1934	3.824309565	11587095.08	49.8066	35.3	698000	NaN	970000000	13.71872241	51000000	328000000	919000000	542000000	870000000	6.923133786	54.46867974	206.3291272	1
NaN	NaN	21488	9495	NaN	NaN	16	260	41.1	94	152.6466	NaN	NaN	313.7326	NaN	39.683	13.671	NaN	85.4	54.273	52.6872439	51.177	5.407	62.6953721	54.4812868	NaN	NaN	NaN	43.21215502	53.44889362	3.33895136	87.09461176	6.246998085	80.84761368	1.959537216	NaN	NaN	9559110	49.48239423	NaN	NaN	NaN	6297656.377	1.317111772	65.8812	3.211820845	3261453.623	34.1188	NaN	NaN	NaN	2400000	0.166100311	900000	21000000	1500000	9000000	30000000	1.657092355	71.67680462	128.4662492	0
NaN	NaN	14836	1352	NaN	NaN	19	240	NaN	28	74.6376	NaN	NaN	252.0526	NaN	39.101	9.674	NaN	60	58.69	57.5242439	56.414	5.056	54.7536087	47.3631163	NaN	NaN	NaN	44.47582649	53.35744746	2.166726056	87.4152621	4.060775316	83.35448678	2.77325281	NaN	NaN	1636107	50.59265611	NaN	NaN	NaN	732288.7711	1.205992862	44.758	4.061336426	903818.2289	55.242	NaN	147000	NaN	80200000	24.82360367	200000	NaN	80000000	8000000	8000000	2.220985149	32.39123567	97.95694919	0
NaN	NaN	7884	1065	NaN	NaN	22	250	NaN	66	108.1246	NaN	NaN	366.224	NaN	39.106	17.283	NaN	101.1	48.46	46.95926829	45.53	5.222	44.0124177	38.2916796	NaN	NaN	NaN	41.7382685	54.96379381	3.297937688	81.93795054	6.00020024	75.9377503	2.054730676	NaN	NaN	1453757	50.44653267	NaN	NaN	NaN	846813.4525	0.800822492	58.25	3.830890461	606943.5475	41.75	NaN	NaN	NaN	38200000	22.22069907	NaN	500000	38200000	45600000	46100000	16.23401456	38.60497972	179.4884722	0
NaN	NaN	NaN	384	NaN	NaN	NaN	NaN	NaN	NaN	121.2088	NaN	NaN	344.0144	NaN	37.196	15.029	NaN	83.9	51.582	50.24721951	48.976	5.328	46.1260487	41.6907449	NaN	NaN	NaN	39.66702449	57.31348827	3.019487235	74.47899791	5.26837107	69.21062684	2.81600494	NaN	NaN	662327	48.72110772	NaN	NaN	NaN	403011.4083	2.664265823	60.8478	3.052285928	259315.5917	39.1522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.5251629	500.7676131	3
NaN	NaN	2164	67	NaN	NaN	5	100	NaN	NaN	11.1832	58.91181989	95.44514373	46.041	NaN	10.5	9.6	NaN	4.2	82.5	79.93902439	77.5	1.51	93.4718092	85.3296348	NaN	NaN	NaN	14.42447481	67.09712918	18.47839602	49.03767304	27.53977144	21.4979016	0.395286138	NaN	NaN	11237094	50.56751762	NaN	NaN	NaN	4398445.808	-0.065047307	39.1422	0.692484694	6838648.192	60.8578	NaN	15939000	NaN	17586000000	22.08318401	170000000	16000000	17416000000	3930000000	3946000000	3.312839857	34.86693108	120.9931291	3
NaN	NaN	NaN	312	NaN	NaN	21	250	NaN	NaN	41.0136	NaN	NaN	80.8606	NaN	19.281	6.22	NaN	10.9	76.906	75.32178049	73.813	2.28	86.2069011	81.2479259	NaN	NaN	NaN	28.29182696	64.3536864	7.354486642	55.39125354	11.42822898	43.96302456	0.342844786	NaN	NaN	103723	50.10846614	NaN	NaN	NaN	64106.82993	-0.156506644	61.8058	1.156214325	39616.17007	38.1942	NaN	130000	NaN	109000000	57.43219441	NaN	NaN	109000000	11000000	11000000	2.43287166	47.31682726	102.68806	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.8	7.6	NaN	NaN	70.7	68.35414634	66.12	2.247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.402186877	NaN	NaN	56328	NaN	NaN	NaN	NaN	9140.34456	-2.264324386	16.227	-0.037443377	47187.65544	83.773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.45895401	151.486987	3
NaN	NaN	130	5934	NaN	NaN	22	230	NaN	20	106.2328	NaN	91.72630864	126.2042	NaN	33.116	5.576	NaN	27.2	73.971	70.35234146	66.906	4.122	79.3261395	67.2417605	NaN	NaN	21.8	42.19458445	53.53661464	4.2688009	86.78805274	7.973610077	78.81444267	2.454894662	39.44241284	34.840798	13690846	51.27217476	NaN	NaN	NaN	7055495.341	1.621653126	51.5344	3.348579366	6635350.659	48.4656	NaN	1715000	1277000	1068100000	10.98947455	100000	134000000	1068000000	606000000	740000000	4.752668559	56.93922954	183.7062883	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.2402	100	80.72916667	72.2996	NaN	18.329	5.458	NaN	NaN	78.04	75.63780488	73.35	2.524	88.9544973	80.1236837	NaN	NaN	NaN	28.2248187	64.93673698	6.838444317	53.99603467	10.53093308	43.46510159	1.263517463	NaN	NaN	175538	49.09392322	NaN	NaN	NaN	12032.07667	1.056565557	6.8544	1.278763575	163505.9233	93.1456	NaN	1142000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.11865004	3
NaN	NaN	NaN	708	NaN	NaN	8	190	NaN	NaN	65.441	NaN	NaN	127.9152	NaN	18.589	5.922	NaN	31.8	72.066	68.79921951	65.688	2.315	73.6530561	62.5411573	NaN	NaN	NaN	35.3786771	60.5844777	4.036845194	65.05878038	6.663167442	58.39561294	0.201112714	NaN	NaN	751578	49.72238373	NaN	NaN	NaN	538807.7714	0.200275783	71.6902	0.203232143	212770.2286	28.3098	NaN	130000	NaN	59000000	5.894661794	NaN	NaN	59000000	52000000	52000000	3.451624487	109.5791326	124.3262053	1
NaN	NaN	103	11	NaN	NaN	NaN	NaN	NaN	NaN	3.4042	100	NaN	39.551	NaN	11.3	6	NaN	NaN	85.5	82.3397561	79.33	1.056	94.0379011	87.4240983	NaN	NaN	NaN	12.42349346	75.13532704	12.4411795	33.09318525	16.55836208	16.53482317	0.745134205	2663.73372	330.0431048	6977700	52.44798537	NaN	NaN	NaN	0	NaN	0	0.745134205	6977700	100	NaN	17319000	81911000	20269000000	4.430109516	5226000000	NaN	15043000000	16095000000	16095000000	3.696473751	354.3756256	170.6204201	3
NaN	NaN	24	1116	NaN	NaN	12	230	NaN	NaN	91.653	NaN	NaN	119.2062	NaN	27.483	4.974	NaN	20.6	74.678	72.24097561	69.92	3.269	80.0340641	72.574935	NaN	NaN	NaN	37.95924543	57.80174291	4.239011659	73.00516381	7.333709064	65.67145474	1.990487083	NaN	NaN	7302742	50.07753254	NaN	NaN	NaN	3621736.473	0.816620696	49.5942	3.159059438	3681005.527	50.4058	NaN	899000	387000	619700000	8.568364356	700000	94000000	619000000	291000000	385000000	3.337276595	120.3500605	187.4504406	1
NaN	NaN	1597	97012	NaN	NaN	5	150	92.9	NaN	13.3278	76.77165354	99.88125563	59.9636	NaN	9.9	11.8	NaN	5	79.6	75.91219512	72.4	1.47	89.744463	76.8372746	NaN	24.4	4.06	15.31944364	67.57274434	17.10781202	47.98866167	25.31762204	22.67103962	-0.045095829	1515.711503	605.4245588	4434000	51.86313551	NaN	NaN	NaN	1902868.836	-0.570795124	42.9154	0.351945318	2531131.164	57.0846	NaN	8665000	2357000	11681000000	39.55290803	401000000	43000000	11280000000	1113000000	1156000000	3.318428059	64.1386726	241.3903743	3
NaN	NaN	3	23066	NaN	NaN	57	420	NaN	NaN	45.3676	NaN	NaN	246.4606	NaN	27.346	9.195	NaN	57.7	62.197	61.07478049	60.006	3.497	63.8723638	56.4712751	NaN	NaN	NaN	36.74202598	58.93749731	4.320476713	69.67126967	7.330607695	62.34066198	1.322122347	NaN	NaN	9736332	50.41034443	NaN	NaN	NaN	4982392.647	-1.72175825	51.1732	4.614950444	4753939.353	48.8268	NaN	304000	NaN	276000000	33.26704032	NaN	319000000	276000000	64000000	383000000	13.37103756	43.62262313	116.4701072	0
NaN	NaN	7750	1614	NaN	NaN	5	120	NaN	NaN	15.9554	97.87610619	NaN	100.4089279	NaN	9.9	13	NaN	6.2	77.8	73.70243902	69.8	1.35	85.7357592	67.3053366	NaN	NaN	NaN	14.93016533	68.89450438	16.17533029	45.14945844	23.47840432	21.67105413	-0.175097367	1846.359059	522.5563332	10038188	52.5366236	NaN	NaN	NaN	3219748.801	-1.783296555	32.075	0.593398249	6818439.199	67.925	NaN	8814000	17162000	7113000000	5.620457407	1080000000	608000000	6033000000	3225000000	3833000000	3.041067689	140.9838568	201.6939875	3
NaN	NaN	369	19345	NaN	NaN	13	220	NaN	86	44.563	NaN	NaN	181.3644	NaN	18.967	7.171	56.6	28.1	69.707	68.07514634	66.521	2.176	79.9105081	71.9007396	NaN	NaN	NaN	27.6982031	66.90902272	5.392774177	49.45667406	8.059860925	41.39681313	1.065195906	NaN	NaN	234951154	50.10259984	NaN	NaN	NaN	121401140.9	-0.466248768	51.6708	2.728893119	113550013.1	48.3292	NaN	6234000	5486000	8150000000	5.263068837	773000000	3247000000	7377000000	5554000000	8801000000	6.072351546	52.35616089	163.7688965	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.730060113	NaN	NaN	81798	NaN	NaN	NaN	NaN	40217.78626	0.975239131	49.1672	0.493485229	41580.21374	50.8328	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	184543	19569	NaN	NaN	19	240	NaN	53	84.002	NaN	NaN	175.2328	NaN	22.859	8.196	54	51.4	65.937	64.42295122	62.981	2.702	67.5121202	58.4893979	NaN	NaN	NaN	31.36003678	63.85600181	4.783961419	56.60235087	7.491796046	49.11055483	1.428626953	NaN	NaN	1190863679	48.3049174	NaN	NaN	NaN	830603598.8	0.94376885	69.748	2.555539901	360260080.2	30.252	NaN	5283000	10868000	12462000000	4.07616231	630000000	2477000000	11832000000	9606000000	12083000000	3.178994031	42.14208242	416.0974716	1
NaN	NaN	9730	7	NaN	NaN	5	110	NaN	NaN	15.7646	NaN	99.59725853	56.62576749	NaN	17	6.4	NaN	3.8	81.6	79.14146341	76.8	2.1	91.8325794	86.5475068	NaN	NaN	NaN	20.86462115	67.81355089	11.32182796	47.46315256	16.69552444	30.76762811	1.565670641	3341.637441	684.1699239	4425683	50.00493927	NaN	NaN	NaN	1711429.319	0.833429044	38.6704	2.030145429	2714253.681	61.3296	NaN	8026000	7877000	9967000000	4.55300652	3611000000	126000000	6356000000	10413000000	10539000000	5.399083947	79.53011653	110.464394	3
NaN	NaN	980109	69061	NaN	NaN	5	180	NaN	NaN	28.5728	NaN	100	88.6614	NaN	17.531	5.4	NaN	23.9	74.061	72.21965854	70.466	1.731	81.467956	74.7305208	NaN	NaN	NaN	23.59397979	71.18439872	5.221621494	40.48022011	7.335345368	33.14487474	1.188108258	750.7059379	NaN	72289291	49.14324512	NaN	NaN	NaN	22853536.46	0.318866201	31.614	1.592516264	49435754.54	68.386	NaN	2034000	NaN	2202000000	NaN	288000000	775000000	1914000000	7643000000	8418000000	NaN	50.58410105	221.3998807	2
NaN	NaN	39503	1903519	NaN	NaN	NaN	NaN	NaN	NaN	95.551	NaN	NaN	121.6786	NaN	36.295	6.113	NaN	31.9	71.793	67.87112195	64.136	4.828	80.7881759	63.9751307	NaN	NaN	NaN	43.45216951	53.13841655	3.409413933	88.18776788	6.416099979	81.7716679	3.023599714	NaN	NaN	30178292	49.85089267	NaN	NaN	NaN	10037782.77	3.283508495	33.2616	2.827267957	20140509.23	66.7384	NaN	864000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.9486018	173.8190044	1
NaN	NaN	49	7	NaN	NaN	5	120	NaN	NaN	13.958	92.30769231	100	39.76155112	NaN	15.2	6.3	NaN	2	83	81.25853659	79.6	2.15	92.8200102	89.8864083	NaN	NaN	NaN	21.21830548	66.96753052	11.81416399	49.32609761	17.64163006	31.68446756	1.859572171	7428.147914	1739.392145	317414	49.66120627	NaN	NaN	NaN	20983.60471	0.099274825	6.6108	1.98536172	296430.3953	93.3892	NaN	1106000	414000	881000000	11.60879518	257000000	4000000	624000000	1103000000	1107000000	13.44357096	68.7650336	135.847694	3
NaN	NaN	9137	1494	NaN	NaN	5	90	NaN	NaN	14.033	100	98.76062145	45.10174536	NaN	21.5	5.3	NaN	3.9	83	81.00243902	79.1	2.96	93.0692211	87.243229	NaN	NaN	NaN	27.43810318	62.38888872	10.1730081	60.28495145	16.30580109	43.97915036	1.776579106	NaN	NaN	7308800	50.67446834	NaN	NaN	NaN	606557.312	1.044238958	8.299	1.84312178	6702242.688	91.701	NaN	2572000	4207000	5030000000	6.161965361	751000000	1006000000	4279000000	3439000000	4445000000	5.281217401	63.96520361	113.8756883	3
NaN	NaN	47061	62	NaN	NaN	5	100	NaN	NaN	6.1266	100	99.46668123	41.45993612	NaN	9.6	9.7	NaN	3.5	84.1	81.38536585	78.8	1.42	93.5047054	86.1759043	NaN	NaN	NaN	14.0557109	65.90990625	20.03438285	51.72226103	30.39661865	21.32564238	0.766549688	1614.204585	NaN	59832179	51.23019338	NaN	NaN	NaN	19165922.23	0.372730635	32.0328	0.952694888	40666256.77	67.9672	NaN	42734000	28284000	48757000000	7.37243709	2564000000	6876000000	46193000000	30931000000	37807000000	5.586580377	47.87684173	108.8257575	3
NaN	NaN	NaN	826	NaN	NaN	5	170	NaN	NaN	75.7944	NaN	NaN	121.7792	NaN	16.69	6.33	72.3	17.2	75.073	72.32302439	69.704	2.385	81.0056698	69.3152087	NaN	NaN	13.7	30.01464554	62.1996543	7.785700159	60.77259773	12.5172724	48.25532534	0.425135826	NaN	NaN	2687200	50.81693736	NaN	NaN	NaN	1289694.768	0.439722046	47.994	0.411676746	1397505.232	52.006	NaN	1767000	NaN	2222000000	40.11471444	246000000	44000000	1976000000	268000000	312000000	3.147095349	81.24918013	133.946179	2
NaN	NaN	2452016	1890	NaN	NaN	5	150	NaN	NaN	25.9294	NaN	82.07351635	102.6478	NaN	25.98	4.049	NaN	19.4	74.393	73.01621951	71.705	3.8	81.0940046	73.4277644	NaN	NaN	NaN	37.52096529	58.66329262	3.815742097	70.46434924	6.504479934	63.9598693	2.18368359	NaN	NaN	5787000	48.4813182	NaN	NaN	NaN	1044287.298	0.757524618	18.0454	2.500457457	4742712.702	81.9546	NaN	3729000	1972000	3539000000	28.50553418	596000000	136000000	2943000000	1004000000	1140000000	5.928696416	113.4756369	164.7438488	2
NaN	NaN	2019	185	NaN	NaN	5	130	NaN	NaN	5.2254	99.04424779	100	42.83261544	NaN	8.7	9.1	NaN	2.5	86.05	82.58756098	79.29	1.37	94.4881721	87.2672758	NaN	NaN	NaN	13.51689897	65.02212393	21.4609771	53.79380733	33.00565378	20.78815355	-0.052224332	5189.283402	596.7854506	127704040	51.23640757	NaN	NaN	NaN	14410379.28	-7.829234838	11.2842	0.981781221	113293660.7	88.7158	NaN	8351000	15987000	13781000000	1.539384859	2961000000	11075000000	10820000000	27901000000	38976000000	4.439753667	31.83913852	122.8006359	3
